ID	Name	AttributeOne	AttributeTwo	AttributeThree
14269	彩·靈識·大化·月華(壹)	atMagicHitValue	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
14270	彩·靈識·大化·月華(貳)	atMagicHitValue	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
14271	彩·靈識·大化·月華(三)	atMagicHitValue	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
14272	彩·靈識·大化·月華(肆)	atMagicHitValue	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
14273	彩·靈識·大化·月華(伍)	atMagicHitValue	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
14274	彩·靈識·大化·月華(陸)	atMagicHitValue	atDecriticalDamagePowerBase	atMagicCriticalDamagePowerBase
14275	彩·潮生·烈陽·日炎(壹)	atManaReplenishExt	atSolarAttackPowerBase	atSolarOvercomeBase
14276	彩·潮生·烈陽·日炎(貳)	atManaReplenishExt	atSolarAttackPowerBase	atSolarOvercomeBase
14277	彩·潮生·烈陽·日炎(三)	atManaReplenishExt	atSolarAttackPowerBase	atSolarOvercomeBase
14278	彩·潮生·烈陽·日炎(肆)	atManaReplenishExt	atSolarAttackPowerBase	atSolarOvercomeBase
14279	彩·潮生·烈陽·日炎(伍)	atManaReplenishExt	atSolarAttackPowerBase	atSolarOvercomeBase
14280	彩·潮生·烈陽·日炎(陸)	atManaReplenishExt	atSolarAttackPowerBase	atSolarOvercomeBase
14281	彩·潮生·烈陽·浴火(壹)	atManaReplenishExt	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
14282	彩·潮生·烈陽·浴火(貳)	atManaReplenishExt	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
14283	彩·潮生·烈陽·浴火(三)	atManaReplenishExt	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
14284	彩·潮生·烈陽·浴火(肆)	atManaReplenishExt	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
14285	彩·潮生·烈陽·浴火(伍)	atManaReplenishExt	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
14286	彩·潮生·烈陽·浴火(陸)	atManaReplenishExt	atSolarAttackPowerBase	atSolarCriticalDamagePowerBase
14287	彩·潮生·雷鳴·混沌(壹)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralOvercomeBase
14288	彩·潮生·雷鳴·混沌(貳)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralOvercomeBase
14289	彩·潮生·雷鳴·混沌(三)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralOvercomeBase
14290	彩·潮生·雷鳴·混沌(肆)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralOvercomeBase
14291	彩·潮生·雷鳴·混沌(伍)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralOvercomeBase
14292	彩·潮生·雷鳴·混沌(陸)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralOvercomeBase
14293	彩·潮生·雷鳴·霹靂(壹)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
14294	彩·潮生·雷鳴·霹靂(貳)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
14295	彩·潮生·雷鳴·霹靂(三)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
14296	彩·潮生·雷鳴·霹靂(肆)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
14297	彩·潮生·雷鳴·霹靂(伍)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
14298	彩·潮生·雷鳴·霹靂(陸)	atManaReplenishExt	atNeutralAttackPowerBase	atNeutralCriticalDamagePowerBase
14299	彩·潮生·霜冷·凍髓(壹)	atManaReplenishExt	atLunarAttackPowerBase	atLunarOvercomeBase
14300	彩·潮生·霜冷·凍髓(貳)	atManaReplenishExt	atLunarAttackPowerBase	atLunarOvercomeBase
14301	彩·潮生·霜冷·凍髓(三)	atManaReplenishExt	atLunarAttackPowerBase	atLunarOvercomeBase
14302	彩·潮生·霜冷·凍髓(肆)	atManaReplenishExt	atLunarAttackPowerBase	atLunarOvercomeBase
14303	彩·潮生·霜冷·凍髓(伍)	atManaReplenishExt	atLunarAttackPowerBase	atLunarOvercomeBase
14304	彩·潮生·霜冷·凍髓(陸)	atManaReplenishExt	atLunarAttackPowerBase	atLunarOvercomeBase
14305	彩·潮生·霜冷·杯雪(壹)	atManaReplenishExt	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
14306	彩·潮生·霜冷·杯雪(貳)	atManaReplenishExt	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
14307	彩·潮生·霜冷·杯雪(三)	atManaReplenishExt	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
14308	彩·潮生·霜冷·杯雪(肆)	atManaReplenishExt	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
14309	彩·潮生·霜冷·杯雪(伍)	atManaReplenishExt	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
14310	彩·潮生·霜冷·杯雪(陸)	atManaReplenishExt	atLunarAttackPowerBase	atLunarCriticalDamagePowerBase
14311	彩·潮生·鶴頂·腐心(壹)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonOvercomeBase
14312	彩·潮生·鶴頂·腐心(貳)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonOvercomeBase
14313	彩·潮生·鶴頂·腐心(三)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonOvercomeBase
14314	彩·潮生·鶴頂·腐心(肆)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonOvercomeBase
14315	彩·潮生·鶴頂·腐心(伍)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonOvercomeBase
14316	彩·潮生·鶴頂·腐心(陸)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonOvercomeBase
14317	彩·潮生·鶴頂·穿石(壹)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
14318	彩·潮生·鶴頂·穿石(貳)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
14319	彩·潮生·鶴頂·穿石(三)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
14320	彩·潮生·鶴頂·穿石(肆)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
14321	彩·潮生·鶴頂·穿石(伍)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
14322	彩·潮生·鶴頂·穿石(陸)	atManaReplenishExt	atPoisonAttackPowerBase	atPoisonCriticalDamagePowerBase
14323	彩·潮生·激流·滅氣(壹)	atManaReplenishExt	atMagicAttackPowerBase	atMagicOvercome
14324	彩·潮生·激流·滅氣(貳)	atManaReplenishExt	atMagicAttackPowerBase	atMagicOvercome
14325	彩·潮生·激流·滅氣(三)	atManaReplenishExt	atMagicAttackPowerBase	atMagicOvercome
14326	彩·潮生·激流·滅氣(肆)	atManaReplenishExt	atMagicAttackPowerBase	atMagicOvercome
14327	彩·潮生·激流·滅氣(伍)	atManaReplenishExt	atMagicAttackPowerBase	atMagicOvercome
14328	彩·潮生·激流·滅氣(陸)	atManaReplenishExt	atMagicAttackPowerBase	atMagicOvercome
14329	彩·潮生·激流·月華(壹)	atManaReplenishExt	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
14330	彩·潮生·激流·月華(貳)	atManaReplenishExt	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
14331	彩·潮生·激流·月華(三)	atManaReplenishExt	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
14332	彩·潮生·激流·月華(肆)	atManaReplenishExt	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
14333	彩·潮生·激流·月華(伍)	atManaReplenishExt	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
14334	彩·潮生·激流·月華(陸)	atManaReplenishExt	atMagicAttackPowerBase	atMagicCriticalDamagePowerBase
14335	彩·潮生·日炎·烈陽(壹)	atManaReplenishExt	atSolarOvercomeBase	atSolarAttackPowerBase
14336	彩·潮生·日炎·烈陽(貳)	atManaReplenishExt	atSolarOvercomeBase	atSolarAttackPowerBase
14337	彩·潮生·日炎·烈陽(三)	atManaReplenishExt	atSolarOvercomeBase	atSolarAttackPowerBase
14338	彩·潮生·日炎·烈陽(肆)	atManaReplenishExt	atSolarOvercomeBase	atSolarAttackPowerBase
14339	彩·潮生·日炎·烈陽(伍)	atManaReplenishExt	atSolarOvercomeBase	atSolarAttackPowerBase
14340	彩·潮生·日炎·烈陽(陸)	atManaReplenishExt	atSolarOvercomeBase	atSolarAttackPowerBase
14341	彩·潮生·日炎·浴火(壹)	atManaReplenishExt	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
14342	彩·潮生·日炎·浴火(貳)	atManaReplenishExt	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
14343	彩·潮生·日炎·浴火(三)	atManaReplenishExt	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
14344	彩·潮生·日炎·浴火(肆)	atManaReplenishExt	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
14345	彩·潮生·日炎·浴火(伍)	atManaReplenishExt	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
14346	彩·潮生·日炎·浴火(陸)	atManaReplenishExt	atSolarOvercomeBase	atSolarCriticalDamagePowerBase
14347	彩·潮生·混沌·雷鳴(壹)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralAttackPowerBase
14348	彩·潮生·混沌·雷鳴(貳)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralAttackPowerBase
14349	彩·潮生·混沌·雷鳴(三)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralAttackPowerBase
14350	彩·潮生·混沌·雷鳴(肆)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralAttackPowerBase
14351	彩·潮生·混沌·雷鳴(伍)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralAttackPowerBase
14352	彩·潮生·混沌·雷鳴(陸)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralAttackPowerBase
14353	彩·潮生·混沌·霹靂(壹)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14354	彩·潮生·混沌·霹靂(貳)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14355	彩·潮生·混沌·霹靂(三)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14356	彩·潮生·混沌·霹靂(肆)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14357	彩·潮生·混沌·霹靂(伍)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14358	彩·潮生·混沌·霹靂(陸)	atManaReplenishExt	atNeutralOvercomeBase	atNeutralCriticalDamagePowerBase
14359	彩·潮生·凍髓·霜冷(壹)	atManaReplenishExt	atLunarOvercomeBase	atLunarAttackPowerBase
14360	彩·潮生·凍髓·霜冷(貳)	atManaReplenishExt	atLunarOvercomeBase	atLunarAttackPowerBase
14361	彩·潮生·凍髓·霜冷(三)	atManaReplenishExt	atLunarOvercomeBase	atLunarAttackPowerBase
14362	彩·潮生·凍髓·霜冷(肆)	atManaReplenishExt	atLunarOvercomeBase	atLunarAttackPowerBase
14363	彩·潮生·凍髓·霜冷(伍)	atManaReplenishExt	atLunarOvercomeBase	atLunarAttackPowerBase
14364	彩·潮生·凍髓·霜冷(陸)	atManaReplenishExt	atLunarOvercomeBase	atLunarAttackPowerBase
14365	彩·潮生·凍髓·杯雪(壹)	atManaReplenishExt	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
14366	彩·潮生·凍髓·杯雪(貳)	atManaReplenishExt	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
14367	彩·潮生·凍髓·杯雪(三)	atManaReplenishExt	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
14368	彩·潮生·凍髓·杯雪(肆)	atManaReplenishExt	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
14369	彩·潮生·凍髓·杯雪(伍)	atManaReplenishExt	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
14370	彩·潮生·凍髓·杯雪(陸)	atManaReplenishExt	atLunarOvercomeBase	atLunarCriticalDamagePowerBase
14371	彩·潮生·腐心·鶴頂(壹)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonAttackPowerBase
14372	彩·潮生·腐心·鶴頂(貳)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonAttackPowerBase
14373	彩·潮生·腐心·鶴頂(三)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonAttackPowerBase
14374	彩·潮生·腐心·鶴頂(肆)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonAttackPowerBase
14375	彩·潮生·腐心·鶴頂(伍)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonAttackPowerBase
14376	彩·潮生·腐心·鶴頂(陸)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonAttackPowerBase
14377	彩·潮生·腐心·穿石(壹)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
14378	彩·潮生·腐心·穿石(貳)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
14379	彩·潮生·腐心·穿石(三)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
14380	彩·潮生·腐心·穿石(肆)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
14381	彩·潮生·腐心·穿石(伍)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
14382	彩·潮生·腐心·穿石(陸)	atManaReplenishExt	atPoisonOvercomeBase	atPoisonCriticalDamagePowerBase
14383	彩·潮生·滅氣·激流(壹)	atManaReplenishExt	atMagicOvercome	atMagicAttackPowerBase
14384	彩·潮生·滅氣·激流(貳)	atManaReplenishExt	atMagicOvercome	atMagicAttackPowerBase
14385	彩·潮生·滅氣·激流(三)	atManaReplenishExt	atMagicOvercome	atMagicAttackPowerBase
14386	彩·潮生·滅氣·激流(肆)	atManaReplenishExt	atMagicOvercome	atMagicAttackPowerBase
14387	彩·潮生·滅氣·激流(伍)	atManaReplenishExt	atMagicOvercome	atMagicAttackPowerBase
14388	彩·潮生·滅氣·激流(陸)	atManaReplenishExt	atMagicOvercome	atMagicAttackPowerBase
14389	彩·潮生·滅氣·月華(壹)	atManaReplenishExt	atMagicOvercome	atMagicCriticalDamagePowerBase
14390	彩·潮生·滅氣·月華(貳)	atManaReplenishExt	atMagicOvercome	atMagicCriticalDamagePowerBase
14391	彩·潮生·滅氣·月華(三)	atManaReplenishExt	atMagicOvercome	atMagicCriticalDamagePowerBase
14392	彩·潮生·滅氣·月華(肆)	atManaReplenishExt	atMagicOvercome	atMagicCriticalDamagePowerBase
14393	彩·潮生·滅氣·月華(伍)	atManaReplenishExt	atMagicOvercome	atMagicCriticalDamagePowerBase
14394	彩·潮生·滅氣·月華(陸)	atManaReplenishExt	atMagicOvercome	atMagicCriticalDamagePowerBase
14395	彩·潮生·浴火·烈陽(壹)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
14396	彩·潮生·浴火·烈陽(貳)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
14397	彩·潮生·浴火·烈陽(三)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
14398	彩·潮生·浴火·烈陽(肆)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
14399	彩·潮生·浴火·烈陽(伍)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
14400	彩·潮生·浴火·烈陽(陸)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarAttackPowerBase
14401	彩·潮生·浴火·日炎(壹)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
14402	彩·潮生·浴火·日炎(貳)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
14403	彩·潮生·浴火·日炎(三)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
14404	彩·潮生·浴火·日炎(肆)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
14405	彩·潮生·浴火·日炎(伍)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
14406	彩·潮生·浴火·日炎(陸)	atManaReplenishExt	atSolarCriticalDamagePowerBase	atSolarOvercomeBase
14407	彩·潮生·霹靂·雷鳴(壹)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14408	彩·潮生·霹靂·雷鳴(貳)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14409	彩·潮生·霹靂·雷鳴(三)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14410	彩·潮生·霹靂·雷鳴(肆)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14411	彩·潮生·霹靂·雷鳴(伍)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14412	彩·潮生·霹靂·雷鳴(陸)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralAttackPowerBase
14413	彩·潮生·霹靂·混沌(壹)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14414	彩·潮生·霹靂·混沌(貳)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14415	彩·潮生·霹靂·混沌(三)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14416	彩·潮生·霹靂·混沌(肆)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14417	彩·潮生·霹靂·混沌(伍)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14418	彩·潮生·霹靂·混沌(陸)	atManaReplenishExt	atNeutralCriticalDamagePowerBase	atNeutralOvercomeBase
14419	彩·潮生·杯雪·霜冷(壹)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
14420	彩·潮生·杯雪·霜冷(貳)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
14421	彩·潮生·杯雪·霜冷(三)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
14422	彩·潮生·杯雪·霜冷(肆)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
14423	彩·潮生·杯雪·霜冷(伍)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
14424	彩·潮生·杯雪·霜冷(陸)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarAttackPowerBase
14425	彩·潮生·杯雪·凍髓(壹)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
14426	彩·潮生·杯雪·凍髓(貳)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
14427	彩·潮生·杯雪·凍髓(三)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
14428	彩·潮生·杯雪·凍髓(肆)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
14429	彩·潮生·杯雪·凍髓(伍)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
14430	彩·潮生·杯雪·凍髓(陸)	atManaReplenishExt	atLunarCriticalDamagePowerBase	atLunarOvercomeBase
14431	彩·潮生·穿石·鶴頂(壹)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14432	彩·潮生·穿石·鶴頂(貳)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14433	彩·潮生·穿石·鶴頂(三)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14434	彩·潮生·穿石·鶴頂(肆)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14435	彩·潮生·穿石·鶴頂(伍)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14436	彩·潮生·穿石·鶴頂(陸)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonAttackPowerBase
14437	彩·潮生·穿石·腐心(壹)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14438	彩·潮生·穿石·腐心(貳)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14439	彩·潮生·穿石·腐心(三)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14440	彩·潮生·穿石·腐心(肆)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14441	彩·潮生·穿石·腐心(伍)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14442	彩·潮生·穿石·腐心(陸)	atManaReplenishExt	atPoisonCriticalDamagePowerBase	atPoisonOvercomeBase
14443	彩·潮生·月華·激流(壹)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
14444	彩·潮生·月華·激流(貳)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
14445	彩·潮生·月華·激流(三)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
14446	彩·潮生·月華·激流(肆)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
14447	彩·潮生·月華·激流(伍)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
14448	彩·潮生·月華·激流(陸)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicAttackPowerBase
14449	彩·潮生·月華·滅氣(壹)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicOvercome
14450	彩·潮生·月華·滅氣(貳)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicOvercome
14451	彩·潮生·月華·滅氣(三)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicOvercome
14452	彩·潮生·月華·滅氣(肆)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicOvercome
14453	彩·潮生·月華·滅氣(伍)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicOvercome
14454	彩·潮生·月華·滅氣(陸)	atManaReplenishExt	atMagicCriticalDamagePowerBase	atMagicOvercome
14455	彩·潮生·大化·烈陽(壹)	atManaReplenishExt	atDecriticalDamagePowerBase	atSolarAttackPowerBase
14456	彩·潮生·大化·烈陽(貳)	atManaReplenishExt	atDecriticalDamagePowerBase	atSolarAttackPowerBase
14457	彩·潮生·大化·烈陽(三)	atManaReplenishExt	atDecriticalDamagePowerBase	atSolarAttackPowerBase
14458	彩·潮生·大化·烈陽(肆)	atManaReplenishExt	atDecriticalDamagePowerBase	atSolarAttackPowerBase
